279, 61, -36, 14.590788355000022, 1
226, 50, -35, 67.63368983999993, 3
267, 58, -35, 86.52345468, 4
369, 82, -34, 68.69109315999998, 3
378, 84, -34, 54.558327665000014, 3
370, 82, -33, 32.12617763000001, 2
271, 59, -34, 86.03636537499992, 4
255, 55, -34, 60.56508658999997, 3
242, 52, -34, 24.02420024500004, 1
280, 61, -31, 69.3090710750001, 3
359, 80, -30, 63.948783610000106, 3
363, 81, -27, 17.10815542000001, 1
322, 71, -27, 78.26204291500005, 4
297, 65, -26, 13.754859070000016, 1
43, 3, 0, 33.31618434999997, 2
53, 6, -1, 77.70365083999997, 4
82, 14, -2, 53.89109716500002, 3
120, 23, -1, 31.95846475500004, 2
119, 23, -2, 40.036097415, 2
102, 20, -3, 34.04488933000004, 2
96, 18, -3, 19.891880825000012, 2
67, 9, -4, 68.26261011000003, 3
88, 16, -4, 27.034091545000024, 1
106, 21, -4, 78.95388645000011, 4
71, 11, -5, 32.98666499999999, 2
101, 20, -7, 39.05318466999997, 2
85, 15, -7, 68.33858384, 3
74, 12, -7, 31.732990330000018, 2
51, 5, -10, 39.96950244, 2
171, 35, -3, 27.608617070000008, 1
339, 74, -1, 18.527029315000014, 1
315, 69, -1, 62.40678218999999, 3
298, 65, -1, 31.01002861999997, 2
174, 36, -1, 36.62390883499993, 2
196, 41, -2, 39.22470870499994, 2
216, 47, -2, 75.4056446349999, 3
245, 52, -2, 62.40678218999999, 3
338, 74, -2, 13.569371440000003, 1
407, 91, -1, 39.52869351499998, 2
413, 93, -2, 50.03794882500006, 3
412, 92, -3, 21.200170185, 1
327, 72, -3, 35.79513585999999, 2
311, 68, -3, 31.732990330000018, 2
268, 58, -3, 29.253313875, 2
264, 57, -3, 74.71300407499993, 3
277, 60, -4, 68.69109315999998, 3
376, 83, -4, 13.572163960000001, 1
406, 91, -7, 68.259441615, 3
402, 90, -7, 13.38410764000002, 1
375, 83, -5, 13.540331930000026, 1
337, 74, -6, 49.10541583000002, 3
200, 42, -3, 13.540331930000026, 1
178, 37, -3, 25.80414122999998, 2
163, 33, -2, 36.18223481500003, 2
398, 88, -9, 35.601821415, 2
411, 92, -10, 39.05318466999997, 2
365, 81, -9, 28.871405334999977, 2
304, 67, -9, 39.512634494999986, 2
291, 64, -10, 39.82565946999999, 2
382, 84, -10, 83.51978167999998, 4
405, 91, -12, 13.247957070000027, 1
381, 84, -12, 85.77168856000002, 4
244, 52, -7, 40.98759448000001, 2
190, 40, -5, 40.786719639999994, 2
113, 22, -11, 39.158779754999934, 2
42, 2, -11, 81.92270930499997, 4
41, 2, -13, 35.79513585999999, 2
52, 6, -12, 29.053209714999994, 2
81, 14, -13, 49.26906284000003, 3
100, 19, -13, 14.307668735000025, 1
166, 34, -8, 30.262400854999957, 2
170, 35, -13, 60.72398148500009, 3
186, 39, -8, 13.31369168500001, 1
202, 43, -10, 40.0, 2
111, 22, -26, 37.75834267500005, 2
63, 9, -32, 54.42705019500002, 3
90, 17, -30, 32.12617763000001, 2
99, 19, -33, 39.14404436499993, 2
156, 32, -27, 59.345242895, 3
165, 34, -28, 28.367635919999998, 2
195, 41, -31, 33.08432500999999, 2
205, 44, -33, 77.70365083999997, 4
135, 26, -43, 85.56843229000002, 4
143, 28, -37, 43.006802915, 3
161, 33, -40, 40.60248967000004, 2
169, 35, -38, 40.032165795, 2
173, 36, -38, 66.21964199999988, 3
172, 36, -42, 39.60572126999999, 3
176, 37, -41, 28.431509115000036, 2
194, 41, -41, 20.445311474999997, 1
201, 43, -43, 66.13913767499983, 3
134, 26, -49, 60.006210295, 3
175, 37, -49, 13.35876792500001, 1
204, 44, -47, 20.211614445000006, 1
215, 47, -14, 34.91223082499994, 2
219, 48, -13, 39.35378745500007, 2
218, 48, -22, 42.441822795, 3
228, 50, -9, 14.347525495000024, 1
227, 50, -22, 30.95229014500004, 2
31, 0, 15, 31.18434547000001, 2
44, 3, 34, 39.82232029499998, 3
47, 4, 37, 36.76158390499994, 2
48, 4, 40, 82.55003831999998, 4
54, 6, 11, 24.237626675000048, 1
55, 6, 31, 14.078927105, 1
56, 6, 33, 40.734275040000064, 2
58, 7, 18, 30.624250234999966, 2
60, 8, 25, 68.719753325, 3
61, 8, 37, 49.324647785000046, 3
62, 8, 42, 14.246535970000014, 1
69, 10, 3, 39.35378745500007, 2
70, 10, 8, 13.258119275000011, 1
72, 11, 21, 32.79398988000003, 2
75, 12, 4, 27.034091545000024, 1
76, 12, 16, 85.66639222999997, 4
78, 13, 9, 69.06316279499997, 3
83, 14, 26, 46.31999496500004, 2
89, 16, 22, 33.20373407, 2
92, 17, 18, 14.250961345000007, 1
91, 17, 4, 85.19667287, 4
97, 18, 22, 22.733298605, 1
93, 17, 44, 73.74903256000002, 4
98, 18, 44, 13.350204884999998, 1
110, 21, 40, 39.986766620000004, 2
109, 21, 39, 35.948692894999965, 2
108, 21, 9, 13.790218500000003, 1
107, 21, 3, 39.22470870499994, 2
114, 22, 5, 67.88677359500008, 3
122, 23, 19, 54.52587448000006, 3
121, 23, 13, 49.22123603000006, 3
372, 82, 1, 13.244372900000009, 1
289, 63, 1, 40.046345795, 2
197, 41, 1, 81.51064595999995, 4
149, 31, 2, 85.62625003999997, 4
179, 37, 2, 39.50676416499999, 2
256, 55, 2, 14.498697450000034, 1
348, 76, 2, 67.70484991999977, 3
223, 49, 3, 15.04809383000002, 1
208, 45, 3, 48.004463600000044, 3
127, 24, 2, 39.24512442000005, 2
408, 91, 4, 79.85969913500003, 4
418, 94, 6, 13.724039555000008, 1
383, 84, 7, 30.856982544999948, 2
366, 81, 7, 75.60379922499999, 3
419, 94, 13, 14.165377410000033, 1
340, 74, 7, 13.279742950000008, 1
409, 91, 15, 49.29828099000002, 2
328, 72, 11, 49.837870570000035, 3
285, 62, 5, 13.264333540000006, 1
278, 60, 6, 69.83961746, 3
274, 59, 5, 39.992067340000006, 2
346, 75, 13, 13.532367295000007, 1
367, 81, 15, 15.87964090000001, 1
292, 64, 11, 68.12927129000008, 3
252, 54, 5, 13.388859050000022, 1
257, 55, 7, 28.444186554999984, 2
210, 46, 7, 13.863010969999998, 1
229, 50, 8, 86.53375558499994, 4
249, 53, 8, 24.867347385000002, 2
220, 48, 14, 13.605544585000011, 1
261, 56, 15, 84.16629781499995, 4
329, 72, 18, 13.453348315000005, 1
349, 76, 20, 30.581506124999986, 2
275, 59, 17, 49.837870570000035, 3
414, 93, 24, 86.19838929500001, 4
403, 90, 24, 13.783177499999995, 1
253, 54, 18, 39.00514734000003, 2
386, 85, 27, 19.031722815000027, 2
415, 93, 30, 85.79567767, 4
395, 87, 28, 59.345242895, 3
350, 76, 26, 21.349031220000025, 1
305, 67, 23, 14.250961345000007, 1
236, 51, 21, 20.385125725, 2
211, 46, 21, 28.78620166000003, 2
221, 48, 22, 28.642053340000015, 2
224, 49, 22, 28.30697901500002, 2
24, -2, 44, 86.64531674499999, 4
12, -4, 43, 53.89109716500002, 3
23, -2, 40, 30.95229014500004, 2
27, -1, 38, 28.053040625000037, 2
15, -3, 38, 14.328158510000016, 1
11, -4, 37, 50.018219505000005, 3
22, -2, 36, 75.4056446349999, 3
21, -2, 34, 51.94706161000003, 2
10, -4, 34, 39.992067340000006, 2
4, -5, 24, 38.872139460000014, 2
20, -2, 19, 41.20151413500002, 2
9, -4, 14, 36.49165208000006, 2
14, -3, 12, 13.223437775000004, 1
129, 24, 19, 47.17090379500003, 3
130, 24, 29, 69.31776939499996, 3
131, 24, 38, 20.534666004999995, 1
125, 23, 44, 14.078927105, 1
124, 23, 39, 75.6343962549999, 4
115, 22, 35, 68.09242781500006, 3
123, 23, 26, 13.783177499999995, 1
128, 24, 10, 36.49165208000006, 2
167, 34, 42, 23.89495534500002, 2
168, 34, 43, 15.04809383000002, 1
142, 27, 44, 51.709620090000044, 3
155, 31, 43, 13.698404605000013, 1
138, 26, 42, 34.062221044999944, 2
141, 27, 37, 40.0, 2
140, 27, 34, 13.87249999000002, 1
164, 33, 33, 52.895700805000075, 3
148, 30, 28, 21.429395075000034, 1
137, 26, 26, 84.75960784999988, 4
154, 31, 25, 83.20358410500025, 4
160, 32, 24, 68.02814858000013, 3
153, 31, 23, 24.96091060500001, 2
159, 32, 21, 83.74546349499998, 4
147, 30, 17, 39.158779754999934, 2
152, 31, 17, 13.426722300000025, 1
151, 31, 16, 29.86144365999998, 2
146, 30, 16, 13.656774950000006, 1
150, 31, 12, 13.863010969999998, 1
145, 30, 10, 86.64531674499999, 4
136, 26, 9, 85.93497273000003, 4
158, 32, 7, 13.759677405000026, 1
206, 44, 15, 28.78620166000003, 2
207, 44, 19, 82.97453480000013, 4
203, 43, 42, 33.11608490999997, 2
199, 41, 41, 39.82565946999999, 2
193, 40, 40, 25.837290224999965, 2
181, 37, 39, 22.447898555, 2
192, 40, 38, 28.50620100499999, 2
183, 38, 38, 24.91981659499998, 2
180, 37, 37, 75.20688857, 4
191, 40, 36, 13.465167135000025, 1
198, 41, 35, 39.97518047, 2
188, 39, 23, 19.523752425000012, 1
187, 39, 20, 29.90955118500004, 2
182, 38, 5, 76.0322613649999, 4
287, 62, 43, 14.307668735000025, 1
294, 64, 43, 13.400468080000003, 1
306, 67, 43, 14.347525495000024, 1
318, 70, 42, 13.222719000000005, 1
232, 50, 42, 37.490298400000015, 2
212, 46, 41, 85.62625003999997, 4
259, 55, 41, 67.25180291500004, 3
324, 71, 41, 79.9479632049999, 4
400, 89, 39, 24.874682529999994, 2
393, 86, 37, 40.0, 2
358, 79, 36, 69.06316279499997, 3
361, 80, 36, 75.94423028999994, 3
416, 93, 36, 55.74860960000001, 3
392, 86, 35, 13.258553490000013, 1
355, 78, 34, 21.200170185, 1
387, 85, 34, 13.471702565000003, 1
